,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
79,1194702619970809857,Jackie42513320,Jackie,2019-11-13 19:44:45+00:00,,0,21,3,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
299,1196571076693778433,volcanicmarvel,paloma,2019-11-18 23:29:19+00:00,Ba Sing Sei,10,55,306,http://pbs.twimg.com/profile_images/1279222265515778048/_u3wxC0s_normal.jpg,https://pbs.twimg.com/profile_banners/1196571076693778433/1593825330,
2269,1113955670058049538,binarysvns,ray ♡︎,2019-04-05 00:05:02+00:00,21+ — she/her — lg(b)t,1029,107,25439,http://pbs.twimg.com/profile_images/1380627219702288385/7rb22-_P_normal.jpg,https://pbs.twimg.com/profile_banners/1113955670058049538/1617380645,
2415,181453097,itsgaeun,aicah,2010-08-22 06:49:07+00:00,WINNER CITY,2655,753,242227,http://pbs.twimg.com/profile_images/1351409478088888322/SuP28V_X_normal.jpg,https://pbs.twimg.com/profile_banners/181453097/1586428936,
2442,1069892389425180672,kieraembers,kieraembers,2018-12-04 09:53:18+00:00,nunya,28,109,4348,http://pbs.twimg.com/profile_images/1069894684493803521/xi-DAcGN_normal.jpg,https://pbs.twimg.com/profile_banners/1069892389425180672/1543917723,
3100,4836405299,rumpleholmes,Catalina 🇨🇱,2016-01-22 21:20:24+00:00,,181,174,3626,http://pbs.twimg.com/profile_images/1380034323634663427/yW1H7H9T_normal.jpg,https://pbs.twimg.com/profile_banners/4836405299/1605961784,
3190,1110406869099540480,entenkwkm,Latest Entertainment News! And Reactions!,2019-03-26 05:03:22+00:00,,523,589,91786,http://pbs.twimg.com/profile_images/1130482470074249216/WGdAZqyP_normal.png,https://pbs.twimg.com/profile_banners/1110406869099540480/1558363023,
4133,857334547620536320,knivez1993,Hassnain Ali,2017-04-26 20:44:19+00:00,"Birmingham, England",61,334,8914,http://pbs.twimg.com/profile_images/1348726140270211076/5MoYaEBf_normal.jpg,https://pbs.twimg.com/profile_banners/857334547620536320/1610396287,
4197,1241528472822054912,Hamza_Mahmud_,Hamza,2020-03-22 00:54:02+00:00,"Makurdi, Nigeria",363,188,37782,http://pbs.twimg.com/profile_images/1364283272587603968/8yZJV48w_normal.jpg,https://pbs.twimg.com/profile_banners/1241528472822054912/1617631284,
4217,842567206647054336,KiranKSGatsby,Kiran K S #RestoreTheSnyderverse,2017-03-17 02:44:11+00:00,Kerala,132,233,21988,http://pbs.twimg.com/profile_images/1347939541143851011/eeIHNnCt_normal.jpg,,
4368,3633153981,scarletxletterx,✨ KAT 🧚🏻✨,2015-09-12 16:58:58+00:00,𓁹,125,918,20889,http://pbs.twimg.com/profile_images/1378887277158531073/6-CYWAJw_normal.jpg,https://pbs.twimg.com/profile_banners/3633153981/1615948430,
4573,33870678,ther3n3gad3,r3f1cul,2009-04-21 10:50:15+00:00,,50,192,4262,http://pbs.twimg.com/profile_images/495639587968925696/f2jC8o9i_normal.jpeg,https://pbs.twimg.com/profile_banners/33870678/1523547442,
