id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,status,profile_banner_url
1501663714281467913,1501663714281467904,charles,Hunnam819Hunnam,"West Hollywood, CA","DHB
#covidvaccinated💉",,{'description': {'urls': []}},True,0,59,0,2022-03-09 20:59:43+00:00,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504946031003381761/YHfjHPo4_normal.jpg,https://pbs.twimg.com/profile_images/1504946031003381761/YHfjHPo4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,
1161769540361080832,1161769540361080832,atomicvintage66@gmail.com,atomicvintage66,,"I am a Costume Designer and have worked with film
and T.V for many years.
I SUPPORT AND BELIEVE IN JD ALL THE WAY !",,{'description': {'urls': []}},False,81,263,0,2019-08-14 22:40:17+00:00,328,,,False,False,258,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1162086183624695808/b0MzRxtF_normal.jpg,https://pbs.twimg.com/profile_images/1162086183624695808/b0MzRxtF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"{'created_at': 'Fri Mar 18 20:07:48 +0000 2022', 'id': 1504912472687493132, 'id_str': '1504912472687493132', 'full_text': '@LindaDo10031131 This big monster keeps me going,  meow meow XX', 'truncated': False, 'display_text_range': [17, 63], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LindaDo10031131', 'name': 'Linda Donaldson', 'id': 1494063059966382080, 'id_str': '1494063059966382080', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1503716013556314113, 'in_reply_to_status_id_str': '1503716013556314113', 'in_reply_to_user_id': 1494063059966382080, 'in_reply_to_user_id_str': '1494063059966382080', 'in_reply_to_screen_name': 'LindaDo10031131', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",
1504838117223768065,1504838117223768064,Brad Pitt,pit30722374,United States,😍😍😍😘😘🕊️🕊️❤️🥰🥰😍😍😍😘😘,,{'description': {'urls': []}},False,16,109,0,2022-03-18 15:12:34+00:00,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504839007729033220/Zg9D69q8_normal.jpg,https://pbs.twimg.com/profile_images/1504839007729033220/Zg9D69q8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,
1504314675625873409,1504314675625873408,Johnny Depp,JohnnyD50440712,,,,{'description': {'urls': []}},False,10,162,0,2022-03-17 04:32:41+00:00,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504314899337564164/54h3qm9n_normal.jpg,https://pbs.twimg.com/profile_images/1504314899337564164/54h3qm9n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,
1499908785296576513,1499908785296576512,christopher Afeez,Afolabi049,Nigeria,I'm so honest,,{'description': {'urls': []}},False,8,188,0,2022-03-05 00:45:07+00:00,33,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504647990358728704/0zmZoipO_normal.jpg,https://pbs.twimg.com/profile_images/1504647990358728704/0zmZoipO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"{'created_at': 'Fri Mar 18 09:28:27 +0000 2022', 'id': 1504751577030184990, 'id_str': '1504751577030184990', 'full_text': '@KellyHart147 @GreysABC @GUHH_WEtv Good night', 'truncated': False, 'display_text_range': [35, 45], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KellyHart147', 'name': 'Kelly Hart', 'id': 1323348477754150912, 'id_str': '1323348477754150912', 'indices': [0, 13]}, {'screen_name': 'GreysABC', 'name': ""Grey's Anatomy"", 'id': 189283341, 'id_str': '189283341', 'indices': [14, 23]}, {'screen_name': 'GUHH_WEtv', 'name': 'Growing Up Hip Hop', 'id': 3234215006, 'id_str': '3234215006', 'indices': [24, 34]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504668544860049409, 'in_reply_to_status_id_str': '1504668544860049409', 'in_reply_to_user_id': 1323348477754150912, 'in_reply_to_user_id_str': '1323348477754150912', 'in_reply_to_screen_name': 'KellyHart147', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",https://pbs.twimg.com/profile_banners/1499908785296576513/1646921838
1502114526958960641,1502114526958960640,Jonny Depp,John_C_Depp22,,This is the one and only Jonny Depp page. I love to act and I love my family.,,{'description': {'urls': []}},True,14,254,0,2022-03-11 02:50:06+00:00,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502114706357731354/CoHV-Zip_normal.jpg,https://pbs.twimg.com/profile_images/1502114706357731354/CoHV-Zip_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1502114526958960641/1646967502
1502039433260015619,1502039433260015616,Jkingsley,jkingsley869,,"Am from Senegal my dad, but my mom from Africa west, job being  Self employed.",,{'description': {'urls': []}},True,1,367,0,2022-03-10 21:51:59+00:00,15,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502040085365198848/jr3km53G_normal.jpg,https://pbs.twimg.com/profile_images/1502040085365198848/jr3km53G_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,
1390011606776614914,1390011606776614912,Jackson James Michael Gilmore,JacksonJamesMi3,"Rhode Island, USA","#BlackLivesMatter
#AsianLivesMatter
#JusticeForJohnnyDepp
#CutiesIsDisgusting
I Made A New Account Since My Last One Got Either Locked Or Suspended.",,{'description': {'urls': []}},False,478,1693,0,2021-05-05 18:32:56+00:00,9239,,,False,False,3603,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1390096305075245056/2XvbnaVV_normal.jpg,https://pbs.twimg.com/profile_images/1390096305075245056/2XvbnaVV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"{'created_at': 'Fri Mar 18 22:59:16 +0000 2022', 'id': 1504955625805127688, 'id_str': '1504955625805127688', 'full_text': '@CinematicVenom Me too.', 'truncated': False, 'display_text_range': [16, 23], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CinematicVenom', 'name': 'Cinematic Venom', 'id': 1486349074492178442, 'id_str': '1486349074492178442', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504954622242394124, 'in_reply_to_status_id_str': '1504954622242394124', 'in_reply_to_user_id': 1486349074492178442, 'in_reply_to_user_id_str': '1486349074492178442', 'in_reply_to_screen_name': 'CinematicVenom', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",https://pbs.twimg.com/profile_banners/1390011606776614914/1620259761
1503815299392540673,1503815299392540672,Alex Beccera,Alexbeccera1,Ukraine,The war is really though just that I can't quite I'm going to stay strong 💪🇺🇸,,{'description': {'urls': []}},False,2,112,0,2022-03-15 19:28:11+00:00,0,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1503815457702387718/bn908K7p_normal.jpg,https://pbs.twimg.com/profile_images/1503815457702387718/bn908K7p_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"{'created_at': 'Wed Mar 16 10:47:49 +0000 2022', 'id': 1504046774205431812, 'id_str': '1504046774205431812', 'full_text': ""All we need from y'all is good wishes and prayers for us to be safe 🙏🙏🙏\nMilitary life isn't easy at all https://t.co/bTfkSVI0uu"", 'truncated': False, 'display_text_range': [0, 103], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504046771114332160, 'id_str': '1504046771114332160', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/FN9ykc3X0AAGKrO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FN9ykc3X0AAGKrO.jpg', 'url': 'https://t.co/bTfkSVI0uu', 'display_url': 'pic.twitter.com/bTfkSVI0uu', 'expanded_url': 'https://twitter.com/Alexbeccera1/status/1504046774205431812/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 227, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 360, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504046771114332160, 'id_str': '1504046771114332160', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/FN9ykc3X0AAGKrO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FN9ykc3X0AAGKrO.jpg', 'url': 'https://t.co/bTfkSVI0uu', 'display_url': 'pic.twitter.com/bTfkSVI0uu', 'expanded_url': 'https://twitter.com/Alexbeccera1/status/1504046774205431812/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 227, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 360, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",https://pbs.twimg.com/profile_banners/1503815299392540673/1647427715
948282201296244736,948282201296244736,Shaban Onyango,Abramson328,,,,{'description': {'urls': []}},False,261,528,0,2018-01-02 19:57:49+00:00,9,,,False,False,9,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1503829797918715904/MzGKQDeK_normal.jpg,https://pbs.twimg.com/profile_images/1503829797918715904/MzGKQDeK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"{'created_at': 'Wed Mar 16 13:25:50 +0000 2022', 'id': 1504086541261496326, 'id_str': '1504086541261496326', 'full_text': 'RT @ntvkenya: Sakaja: Ruto ataingia State House asubuhi tarehe tisa Agosti, na super-senator atakuwa super-governor wa Nairobi... https://t…', 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ntvkenya', 'name': 'NTV Kenya', 'id': 25985333, 'id_str': '25985333', 'indices': [3, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Mar 16 13:24:45 +0000 2022', 'id': 1504086268879192066, 'id_str': '1504086268879192066', 'full_text': 'Sakaja: Ruto ataingia State House asubuhi tarehe tisa Agosti, na super-senator atakuwa super-governor wa Nairobi... https://t.co/m7rh7sBYf7', 'truncated': False, 'display_text_range': [0, 115], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504085450834817025, 'id_str': '1504085450834817025', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/FN-WZh4X0AgYel9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FN-WZh4X0AgYel9.jpg', 'url': 'https://t.co/m7rh7sBYf7', 'display_url': 'pic.twitter.com/m7rh7sBYf7', 'expanded_url': 'https://twitter.com/ntvkenya/status/1504086268879192066/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 950, 'h': 538, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}, 'large': {'w': 950, 'h': 538, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504085450834817025, 'id_str': '1504085450834817025', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/FN-WZh4X0AgYel9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FN-WZh4X0AgYel9.jpg', 'url': 'https://t.co/m7rh7sBYf7', 'display_url': 'pic.twitter.com/m7rh7sBYf7', 'expanded_url': 'https://twitter.com/ntvkenya/status/1504086268879192066/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 950, 'h': 538, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}, 'large': {'w': 950, 'h': 538, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 174258, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1504085450834817025/vid/1280x720/94sNMsozrjeHbVMR.mp4?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1504085450834817025/vid/480x270/FCafQRKwlfkTezif.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1504085450834817025/vid/640x360/cM1u-IG81wlHhv_h.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1504085450834817025/pl/j9rxcey-24xyUMIw.m3u8?tag=14&container=fmp4'}]}, 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}}]}, 'source': '<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 721, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'tl'}, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'tl'}",
