,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
101,187139687,_typicalanna,anna,2010-09-05 11:14:45+00:00,"London, England",913,322,105707,http://pbs.twimg.com/profile_images/1516505333061017600/PDbsnZ9p_normal.jpg,https://pbs.twimg.com/profile_banners/187139687/1650398192,
410,459692102,Watchorn1,Matty Watchorn,2012-01-09 23:22:49+00:00,"Nafferton, England",223,634,6603,http://pbs.twimg.com/profile_images/1036956342546784256/amEWJGzr_normal.jpg,https://pbs.twimg.com/profile_banners/459692102/1642962813,
1015,89057038,KawterRoars,runthewild,2009-11-10 23:52:57+00:00,,2296,951,114615,http://pbs.twimg.com/profile_images/1462506585368977421/HuOCsJxD_normal.jpg,https://pbs.twimg.com/profile_banners/89057038/1519161191,
1146,1083312758,winewordslovers,hannah. ⚔️🩸,2013-01-12 15:33:46+00:00,she/her 🏳️‍🌈,518,159,24203,http://pbs.twimg.com/profile_images/1519916527893499904/FB_4Q9Gr_normal.jpg,https://pbs.twimg.com/profile_banners/1083312758/1651518291,
1279,380102897,lucas__brandt,lucas,2011-09-26 02:31:46+00:00,,397,455,3176,http://pbs.twimg.com/profile_images/1499198943963623425/tYl_M-kT_normal.jpg,https://pbs.twimg.com/profile_banners/380102897/1635411221,
1337,48440528,RoyLino,Roy Lino,2009-06-18 18:27:27+00:00,,190,261,5492,http://pbs.twimg.com/profile_images/1102402819003420673/xJC_z3Br_normal.jpg,https://pbs.twimg.com/profile_banners/48440528/1533507532,
1369,635908008,MandaNichole12,manda,2012-07-15 02:22:18+00:00,,628,630,24306,http://pbs.twimg.com/profile_images/1244714324263948288/xX8DfQsU_normal.jpg,https://pbs.twimg.com/profile_banners/635908008/1585597671,
1395,71101179,Abdallah_anas,Abdallah,2009-09-02 22:53:50+00:00,"Cairo,Egypt",584,545,11915,http://pbs.twimg.com/profile_images/1510319326292848641/jYnG6gqI_normal.jpg,https://pbs.twimg.com/profile_banners/71101179/1651673361,
1513,268988016,wtvr_carla,carla,2011-03-19 21:56:37+00:00,,826,173,66656,http://pbs.twimg.com/profile_images/1506401399747215365/7Z6OYDlw_normal.jpg,https://pbs.twimg.com/profile_banners/268988016/1585350224,
1601,1258546604,skipsteph21,Steph! ,2013-03-11 04:00:06+00:00,,110,309,3580,http://pbs.twimg.com/profile_images/505135585821196288/kbKtX7w3_normal.jpeg,https://pbs.twimg.com/profile_banners/1258546604/1370202478,
