id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,profile_banner_url
1441057965067456517,1441057965067456512,Renee,Reneeremains,,social activist. dog and kid mom. freak. she/her who believes art begets art.,,{'description': {'urls': []}},False,3,49,0,2021-09-23 15:12:59+00:00,22,,,False,False,1,,"{'created_at': 'Mon Mar 21 20:14:20 +0000 2022', 'id': 1506001283546861568, 'id_str': '1506001283546861568', 'full_text': '@MrHennigan @DougStanhope @AdamCarollaShow Love you Brian.', 'truncated': False, 'display_text_range': [43, 58], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrHennigan', 'name': 'Hennigan', 'id': 419109554, 'id_str': '419109554', 'indices': [0, 11]}, {'screen_name': 'DougStanhope', 'name': 'Doug Stanhope', 'id': 14867598, 'id_str': '14867598', 'indices': [12, 25]}, {'screen_name': 'AdamCarollaShow', 'name': 'Adam Carolla Show', 'id': 394254612, 'id_str': '394254612', 'indices': [26, 42]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504893083527221248, 'in_reply_to_status_id_str': '1504893083527221248', 'in_reply_to_user_id': 419109554, 'in_reply_to_user_id_str': '419109554', 'in_reply_to_screen_name': 'MrHennigan', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1441064114961489922/d2NeLEO8_normal.jpg,https://pbs.twimg.com/profile_images/1441064114961489922/d2NeLEO8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
1504929875097968644,1504929875097968640,RealMichaelBiehn,BiehnReal,,,,{'description': {'urls': []}},False,141,4,0,2022-03-18 21:17:12+00:00,6,,,False,False,10,,"{'created_at': 'Wed Mar 23 11:59:31 +0000 2022', 'id': 1506601531759464452, 'id_str': '1506601531759464452', 'full_text': 'Thank You Jennifer for my social media lessons @jenniferblancb @DougStanhope', 'truncated': False, 'display_text_range': [0, 76], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jenniferblancb', 'name': 'jennifer blanc-biehn', 'id': 31140005, 'id_str': '31140005', 'indices': [47, 62]}, {'screen_name': 'DougStanhope', 'name': 'Doug Stanhope', 'id': 14867598, 'id_str': '14867598', 'indices': [63, 76]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 12, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504933681487663106/Z2ih9rrt_normal.jpg,https://pbs.twimg.com/profile_images/1504933681487663106/Z2ih9rrt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
1389008582767783942,1389008582767783936,minddogTV,KelpNate,Folsom Prison,I live to entertain myself and I usually want my money back.,https://t.co/F2HiJTef3Y,"{'url': {'urls': [{'url': 'https://t.co/F2HiJTef3Y', 'expanded_url': 'http://minddogtv.com', 'display_url': 'minddogtv.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1973,730,2,2021-05-03 00:07:18+00:00,7823,,,False,False,6223,,"{'created_at': 'Wed Mar 23 19:52:54 +0000 2022', 'id': 1506720662798413826, 'id_str': '1506720662798413826', 'full_text': ""@nmtatman5000 @i_m_cat I see cannibals munchin' a Rockefeller Luncheon"", 'truncated': False, 'display_text_range': [23, 70], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nmtatman5000', 'name': 'Craig Johnson', 'id': 854344047556558849, 'id_str': '854344047556558849', 'indices': [0, 13]}, {'screen_name': 'i_m_cat', 'name': 'Catherine Martin', 'id': 35006957, 'id_str': '35006957', 'indices': [14, 22]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1506685957763842050, 'in_reply_to_status_id_str': '1506685957763842050', 'in_reply_to_user_id': 854344047556558849, 'in_reply_to_user_id_str': '854344047556558849', 'in_reply_to_screen_name': 'nmtatman5000', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1429493056026419204/eXED9xdw_normal.jpg,https://pbs.twimg.com/profile_images/1429493056026419204/eXED9xdw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1389008582767783942/1620186009
31591913,31591913,Lacretia Lyon,lacretialyon,,Adorable Deplorable. Based Comedian. Professional Beard #MrsBrightside @BleavNetwork,,{'description': {'urls': []}},False,3855,987,59,2009-04-16 01:34:13+00:00,100173,,,True,True,18026,,"{'created_at': 'Tue Mar 22 14:59:58 +0000 2022', 'id': 1506284557607346181, 'id_str': '1506284557607346181', 'full_text': '@realDailyWire Eagly will probably get cancelled for being in this 😂 but bravo proving you don’t have to subscribe to the BS to create brilliant content AND sell razors 👏', 'truncated': False, 'display_text_range': [15, 170], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDailyWire', 'name': 'Daily Wire', 'id': 4081106480, 'id_str': '4081106480', 'indices': [0, 14]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1506239272352985098, 'in_reply_to_status_id_str': '1506239272352985098', 'in_reply_to_user_id': 4081106480, 'in_reply_to_user_id_str': '4081106480', 'in_reply_to_screen_name': 'realDailyWire', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 16, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1394759459214405638/ase63wC4_normal.jpg,https://pbs.twimg.com/profile_images/1394759459214405638/ase63wC4_normal.jpg,0EBBF0,FFFFFF,252429,666666,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/31591913/1641592943
73447678,73447678,Annie Lederman,annielederman,"Los Angeles, CA",I’m the #1 award winning funniest comedian/ podcaster dead or alive. come see me live. tour dates on my website. watch my podcast Trash Tuesday on YouTube.,https://t.co/6GVM2RBed2,"{'url': {'urls': [{'url': 'https://t.co/6GVM2RBed2', 'expanded_url': 'http://www.annielederman.com/shows', 'display_url': 'annielederman.com/shows', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,69088,387,542,2009-09-11 18:22:22+00:00,9817,,,True,True,11302,,"{'created_at': 'Tue Mar 22 21:54:48 +0000 2022', 'id': 1506388951719809026, 'id_str': '1506388951719809026', 'full_text': 'RT @J_Potter: My BFF @annielederman is here for Ep 77 of “The Josh Potter Show!” https://t.co/lXxBpvv96m https://t.co/yXqhCc1yv7', 'truncated': False, 'display_text_range': [0, 128], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'J_Potter', 'name': 'Josh Potter', 'id': 21746348, 'id_str': '21746348', 'indices': [3, 12]}, {'screen_name': 'annielederman', 'name': 'Annie Lederman', 'id': 73447678, 'id_str': '73447678', 'indices': [21, 35]}], 'urls': [{'url': 'https://t.co/lXxBpvv96m', 'expanded_url': 'https://youtu.be/E9Q1WyHSGlc', 'display_url': 'youtu.be/E9Q1WyHSGlc', 'indices': [81, 104]}], 'media': [{'id': 1506334339314839557, 'id_str': '1506334339314839557', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'url': 'https://t.co/yXqhCc1yv7', 'display_url': 'pic.twitter.com/yXqhCc1yv7', 'expanded_url': 'https://twitter.com/J_Potter/status/1506334417706369024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 888, 'resize': 'fit'}, 'large': {'w': 888, 'h': 888, 'resize': 'fit'}}, 'source_status_id': 1506334417706369024, 'source_status_id_str': '1506334417706369024', 'source_user_id': 21746348, 'source_user_id_str': '21746348'}]}, 'extended_entities': {'media': [{'id': 1506334339314839557, 'id_str': '1506334339314839557', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'url': 'https://t.co/yXqhCc1yv7', 'display_url': 'pic.twitter.com/yXqhCc1yv7', 'expanded_url': 'https://twitter.com/J_Potter/status/1506334417706369024/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 888, 'resize': 'fit'}, 'large': {'w': 888, 'h': 888, 'resize': 'fit'}}, 'source_status_id': 1506334417706369024, 'source_status_id_str': '1506334417706369024', 'source_user_id': 21746348, 'source_user_id_str': '21746348', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 33066, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/540x540/QusZ_6BjPQPja0md.mp4?tag=12'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/720x720/4jNKtHJD8Ele6jPX.mp4?tag=12'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/320x320/1mfmzQrB-f5zdTKT.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/pl/KgZCPS6ASiDlyVis.m3u8?tag=12&container=fmp4'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Mar 22 18:18:06 +0000 2022', 'id': 1506334417706369024, 'id_str': '1506334417706369024', 'full_text': 'My BFF @annielederman is here for Ep 77 of “The Josh Potter Show!” https://t.co/lXxBpvv96m https://t.co/yXqhCc1yv7', 'truncated': False, 'display_text_range': [0, 90], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'annielederman', 'name': 'Annie Lederman', 'id': 73447678, 'id_str': '73447678', 'indices': [7, 21]}], 'urls': [{'url': 'https://t.co/lXxBpvv96m', 'expanded_url': 'https://youtu.be/E9Q1WyHSGlc', 'display_url': 'youtu.be/E9Q1WyHSGlc', 'indices': [67, 90]}], 'media': [{'id': 1506334339314839557, 'id_str': '1506334339314839557', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'url': 'https://t.co/yXqhCc1yv7', 'display_url': 'pic.twitter.com/yXqhCc1yv7', 'expanded_url': 'https://twitter.com/J_Potter/status/1506334417706369024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 888, 'resize': 'fit'}, 'large': {'w': 888, 'h': 888, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1506334339314839557, 'id_str': '1506334339314839557', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1506334339314839557/pu/img/0px-Jwz9ec1Jsaw8.jpg', 'url': 'https://t.co/yXqhCc1yv7', 'display_url': 'pic.twitter.com/yXqhCc1yv7', 'expanded_url': 'https://twitter.com/J_Potter/status/1506334417706369024/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 888, 'resize': 'fit'}, 'large': {'w': 888, 'h': 888, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 33066, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/540x540/QusZ_6BjPQPja0md.mp4?tag=12'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/720x720/4jNKtHJD8Ele6jPX.mp4?tag=12'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/vid/320x320/1mfmzQrB-f5zdTKT.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1506334339314839557/pu/pl/KgZCPS6ASiDlyVis.m3u8?tag=12&container=fmp4'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 45, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1489043965395410951/a6qSODXm_normal.jpg,https://pbs.twimg.com/profile_images/1489043965395410951/a6qSODXm_normal.jpg,009999,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/73447678/1643850721
970455398,970455398,David Pasquesi,DPasquesi,"Chicago, IL","@bobafett @athomewithamysedaris @veephbo @Lodge49 @graveyardshow @TJandDave Also, I have made it all the way through every day of my life so far.",https://t.co/2w9dHnW8u2,"{'url': {'urls': [{'url': 'https://t.co/2w9dHnW8u2', 'expanded_url': 'http://www.davidpasquesi.com', 'display_url': 'davidpasquesi.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5714,492,69,2012-11-25 17:41:43+00:00,45130,,,False,True,1887,,"{'created_at': 'Sun Mar 20 22:56:32 +0000 2022', 'id': 1505679711439147012, 'id_str': '1505679711439147012', 'full_text': '@bobmerlotti made these. I like them. You might, too. https://t.co/dz6Q5oRrjP', 'truncated': False, 'display_text_range': [0, 53], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bobmerlotti', 'name': 'Bob Merlotti', 'id': 22022410, 'id_str': '22022410', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/dz6Q5oRrjP', 'expanded_url': 'https://twitter.com/falloutpod/status/1505587777206771718', 'display_url': 'twitter.com/falloutpod/sta…', 'indices': [54, 77]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 22022410, 'in_reply_to_user_id_str': '22022410', 'in_reply_to_screen_name': 'bobmerlotti', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1505587777206771718, 'quoted_status_id_str': '1505587777206771718', 'quoted_status_permalink': {'url': 'https://t.co/dz6Q5oRrjP', 'expanded': 'https://twitter.com/falloutpod/status/1505587777206771718', 'display': 'twitter.com/falloutpod/sta…'}, 'retweet_count': 1, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2895103857/6b9bb42ee3ad47b1cb0717f8b2dcc929_normal.png,https://pbs.twimg.com/profile_images/2895103857/6b9bb42ee3ad47b1cb0717f8b2dcc929_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/970455398/1354339037
25382170,25382170,Jim Beaver,jumblejim,"ÜT: -34.14806,118.39361","Actor, writer, father, husband, Marine Vietnam vet, liberal, romantic idjit. Author of memoir Life’s That Way, in paper and audiobook at https://t.co/wCpQMuyYig",https://t.co/u28OLkhQQx,"{'url': {'urls': [{'url': 'https://t.co/u28OLkhQQx', 'expanded_url': 'http://www.lifesthatway.com', 'display_url': 'lifesthatway.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/wCpQMuyYig', 'expanded_url': 'http://lifesthatway.com', 'display_url': 'lifesthatway.com', 'indices': [137, 160]}]}}",False,960796,971,6204,2009-03-19 20:49:18+00:00,231,,,True,True,28291,,"{'created_at': 'Wed Mar 23 10:25:55 +0000 2022', 'id': 1506577979056349188, 'id_str': '1506577979056349188', 'full_text': '@XLProfessor I love Kurt, but I’ve only met him once or twice. Tobolowsky and I have a lifelong friendship that I think will enliven the conversation. I hope. 😊', 'truncated': False, 'display_text_range': [13, 160], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'XLProfessor', 'name': 'XLProfessor', 'id': 267850706, 'id_str': '267850706', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1506562096586272772, 'in_reply_to_status_id_str': '1506562096586272772', 'in_reply_to_user_id': 267850706, 'in_reply_to_user_id_str': '267850706', 'in_reply_to_screen_name': 'XLProfessor', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,8A3498,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1329600949451558912/MsobMDAS_normal.jpg,https://pbs.twimg.com/profile_images/1329600949451558912/MsobMDAS_normal.jpg,0DD1F8,656ADA,C80FFF,0A0000,True,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/25382170/1403139286
34651011,34651011,Jaqi Furback,jaqifurback,NYC,"Comedian, storyteller, dumb thought haver.",https://t.co/h4YiRvHaRu,"{'url': {'urls': [{'url': 'https://t.co/h4YiRvHaRu', 'expanded_url': 'http://www.jaqifurback.com', 'display_url': 'jaqifurback.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1170,1084,38,2009-04-23 16:05:48+00:00,5050,,,True,False,6902,,"{'created_at': 'Wed Oct 13 18:31:16 +0000 2021', 'id': 1448355673641652226, 'id_str': '1448355673641652226', 'full_text': 'Overheard at a sporting event, said by a man on the phone behind me. \n\n""I found the best bar.\nAt the airport.\nIn Utah.""\n\nDoes anyone know this bar? Because I want to know why it is the best in all of Utah AND ALSO THE WORLD', 'truncated': False, 'display_text_range': [0, 223], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1080613524479664128/MDIWX8uV_normal.jpg,https://pbs.twimg.com/profile_images/1080613524479664128/MDIWX8uV_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/34651011/1532778320
1462548977367359490,1462548977367359488,The Kyiv Independent,KyivIndependent,Kyiv,"Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO",https://t.co/WZvsaFpT20,"{'url': {'urls': [{'url': 'https://t.co/WZvsaFpT20', 'expanded_url': 'http://kyivindependent.com', 'display_url': 'kyivindependent.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/4OIXdyilwG', 'expanded_url': 'http://patreon.com/kyivindependent', 'display_url': 'patreon.com/kyivindependent', 'indices': [72, 95]}, {'url': 'https://t.co/SoNr2TVrxO', 'expanded_url': 'https://www.gofundme.com/f/kyivindependent-launch', 'display_url': 'gofundme.com/f/kyivindepend…', 'indices': [105, 128]}]}}",False,1971107,19,13886,2021-11-21 22:30:41+00:00,133,,,False,True,2296,,"{'created_at': 'Wed Mar 23 20:11:30 +0000 2022', 'id': 1506725346456092683, 'id_str': '1506725346456092683', 'full_text': '⚡️WSJ: Zelensky asked Biden not to sanction Abramovich yet to facilitate peace talks.\n\nZelensky asked Biden to hold off the measure, as he said that Abramovich could be an intermediary in Russia-Ukraine negotiations, the Wall Street Journal reported citing unnamed sources.', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 200, 'favorite_count': 881, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png,https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531
1502518378170257410,1502518378170257408,Jordan Rixh,JordanRichWoop,,Fuck you,,{'description': {'urls': []}},False,3,1,0,2022-03-12 05:34:43+00:00,0,,,False,False,3,,"{'created_at': 'Sat Mar 12 06:24:01 +0000 2022', 'id': 1502530834024185857, 'id_str': '1502530834024185857', 'full_text': '@DougStanhope https://t.co/UNdbM8MXl2', 'truncated': False, 'display_text_range': [13, 13], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DougStanhope', 'name': 'Doug Stanhope', 'id': 14867598, 'id_str': '14867598', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1502530826885468162, 'id_str': '1502530826885468162', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/FNoP04iVEAIqPbC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNoP04iVEAIqPbC.jpg', 'url': 'https://t.co/UNdbM8MXl2', 'display_url': 'pic.twitter.com/UNdbM8MXl2', 'expanded_url': 'https://twitter.com/JordanRichWoop/status/1502530834024185857/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1502530826885468162, 'id_str': '1502530826885468162', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/FNoP04iVEAIqPbC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNoP04iVEAIqPbC.jpg', 'url': 'https://t.co/UNdbM8MXl2', 'display_url': 'pic.twitter.com/UNdbM8MXl2', 'expanded_url': 'https://twitter.com/JordanRichWoop/status/1502530834024185857/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1502524554547064832, 'in_reply_to_status_id_str': '1502524554547064832', 'in_reply_to_user_id': 14867598, 'in_reply_to_user_id_str': '14867598', 'in_reply_to_screen_name': 'DougStanhope', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502518530628980739/fpPF3gIy_normal.jpg,https://pbs.twimg.com/profile_images/1502518530628980739/fpPF3gIy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
