id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,profile_banner_url
2993043300,2993043300,Johnny Depp,johnny_depp3124,,occasional thespian,,{'description': {'urls': []}},False,55,352,0,2015-01-23 08:14:10+00:00,14,,,True,False,11,,"{'created_at': 'Sat Feb 19 01:41:37 +0000 2022', 'id': 1494849623059427329, 'id_str': '1494849623059427329', 'full_text': '@JulieRo02989324 @DarkSelene3 @JohnnyDeppNFT Thanks so much adorable fan for your courage and believe in me ...I really appreciate and from the bottom of my heart I wanna say a very big thanks to you ...I love you all', 'truncated': False, 'display_text_range': [45, 217], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JulieRo02989324', 'name': 'Julie Rogers', 'id': 1431839490192994309, 'id_str': '1431839490192994309', 'indices': [0, 16]}, {'screen_name': 'DarkSelene3', 'name': 'Dark Selene🌌🌜', 'id': 3350950445, 'id_str': '3350950445', 'indices': [17, 29]}, {'screen_name': 'JohnnyDeppNFT', 'name': 'Never Fear Truth', 'id': 1471400110668009476, 'id_str': '1471400110668009476', 'indices': [30, 44]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1487138809221312514, 'in_reply_to_status_id_str': '1487138809221312514', 'in_reply_to_user_id': 1431839490192994309, 'in_reply_to_user_id_str': '1431839490192994309', 'in_reply_to_screen_name': 'JulieRo02989324', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1482379915022397449/lhCIhNBK_normal.jpg,https://pbs.twimg.com/profile_images/1482379915022397449/lhCIhNBK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],
1314130377322233856,1314130377322233856,Chloé Si,cestdufromage,BOTVILLLLE,real live human. SPEAKING UP FOR THOSE WHOSE VOICES HAVE BEEN TRAMPLED OVER. feminist. female. abuse survivor. #AMBERHEARDISANABUSER,https://t.co/gsYJl7BvLj,"{'url': {'urls': [{'url': 'https://t.co/gsYJl7BvLj', 'expanded_url': 'https://www.change.org/p/the-sun-abuse-survivors-stand-with-johnny-depp-c7aeee17-6492-4686-a69d-7565', 'display_url': 'change.org/p/the-sun-abus…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,272,672,1,2020-10-08 09:07:57+00:00,14097,,,False,False,4462,,"{'created_at': 'Fri Mar 18 11:46:57 +0000 2022', 'id': 1504786429561475073, 'id_str': '1504786429561475073', 'full_text': 'RT @SouthernGirlTea: Amber Heard’s grift in full motion.  ( Excerpt TMZ article - 6/8/16) #justiceforjohnnydepp https://t.co/IKZzcCekvA', 'truncated': False, 'display_text_range': [0, 135], 'entities': {'hashtags': [{'text': 'justiceforjohnnydepp', 'indices': [90, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SouthernGirlTea', 'name': 'inchhighpi', 'id': 1326849621285593093, 'id_str': '1326849621285593093', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1504784721066274822, 'id_str': '1504784721066274822', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'url': 'https://t.co/IKZzcCekvA', 'display_url': 'pic.twitter.com/IKZzcCekvA', 'expanded_url': 'https://twitter.com/SouthernGirlTea/status/1504784723599634452/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'small': {'w': 591, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1504784723599634452, 'source_status_id_str': '1504784723599634452', 'source_user_id': 1326849621285593093, 'source_user_id_str': '1326849621285593093'}]}, 'extended_entities': {'media': [{'id': 1504784721066274822, 'id_str': '1504784721066274822', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'url': 'https://t.co/IKZzcCekvA', 'display_url': 'pic.twitter.com/IKZzcCekvA', 'expanded_url': 'https://twitter.com/SouthernGirlTea/status/1504784723599634452/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'small': {'w': 591, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1504784723599634452, 'source_status_id_str': '1504784723599634452', 'source_user_id': 1326849621285593093, 'source_user_id_str': '1326849621285593093'}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Mar 18 11:40:10 +0000 2022', 'id': 1504784723599634452, 'id_str': '1504784723599634452', 'full_text': 'Amber Heard’s grift in full motion.  ( Excerpt TMZ article - 6/8/16) #justiceforjohnnydepp https://t.co/IKZzcCekvA', 'truncated': False, 'display_text_range': [0, 90], 'entities': {'hashtags': [{'text': 'justiceforjohnnydepp', 'indices': [69, 90]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504784721066274822, 'id_str': '1504784721066274822', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'url': 'https://t.co/IKZzcCekvA', 'display_url': 'pic.twitter.com/IKZzcCekvA', 'expanded_url': 'https://twitter.com/SouthernGirlTea/status/1504784723599634452/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'small': {'w': 591, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504784721066274822, 'id_str': '1504784721066274822', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOIRuyqXMAYCcjQ.jpg', 'url': 'https://t.co/IKZzcCekvA', 'display_url': 'pic.twitter.com/IKZzcCekvA', 'expanded_url': 'https://twitter.com/SouthernGirlTea/status/1504784723599634452/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1104, 'resize': 'fit'}, 'small': {'w': 591, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 20, 'favorite_count': 102, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 20, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1316403001586786304/75C5EEph_normal.jpg,https://pbs.twimg.com/profile_images/1316403001586786304/75C5EEph_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1314130377322233856/1602690073
62052687,62052687,Angy,angy3101,,#JusticeForJohnnyDepp // https://t.co/1vurmO41Bt - comprehensive collection of court docs & evidence related to all of Johnny Depp's legal cases,https://t.co/BsuElLhd6r,"{'url': {'urls': [{'url': 'https://t.co/BsuElLhd6r', 'expanded_url': 'https://deppdive.net', 'display_url': 'deppdive.net', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/1vurmO41Bt', 'expanded_url': 'http://deppdive.net', 'display_url': 'deppdive.net', 'indices': [25, 48]}]}}",False,414,182,2,2009-08-01 15:20:01+00:00,5231,,,False,False,2301,,"{'created_at': 'Sat Mar 19 01:57:22 +0000 2022', 'id': 1505000445177217024, 'id_str': '1505000445177217024', 'full_text': '@WestonKarren The kneeling is referring to JD... basically ""JD (with female) kneeling"". 😉', 'truncated': False, 'display_text_range': [14, 89], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WestonKarren', 'name': 'Karren Weston', 'id': 1467487127269117956, 'id_str': '1467487127269117956', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504999251558154240, 'in_reply_to_status_id_str': '1504999251558154240', 'in_reply_to_user_id': 1467487127269117956, 'in_reply_to_user_id_str': '1467487127269117956', 'in_reply_to_screen_name': 'WestonKarren', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,True,E5E5E5,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1503493850546913281/gsF5hO0i_normal.jpg,https://pbs.twimg.com/profile_images/1503493850546913281/gsF5hO0i_normal.jpg,C7690E,FFFFFF,DAECF4,663B12,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/62052687/1605452670
1392864839077441536,1392864839077441536,Narc.ology Pride,NarcologyP,Earth ,"🦁 A safe place for survivors of toxic relationships, learning together for a better future. Mental Health Advocates. Psychology Students   IG@narcology_pride",https://t.co/DyBlYWjPTJ,"{'url': {'urls': [{'url': 'https://t.co/DyBlYWjPTJ', 'expanded_url': 'https://www.narcologypride.com/', 'display_url': 'narcologypride.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2337,766,10,2021-05-13 15:30:38+00:00,3337,,,False,False,1840,,"{'created_at': 'Fri Mar 18 22:25:54 +0000 2022', 'id': 1504947228271644677, 'id_str': '1504947228271644677', 'full_text': 'A sense of ‘entitlement’ is a common sign of people with #narcissism it is their belief that they are superior. If you are a strong 💪 person and can’t be controlled into a shape they deem fit for their needs …they will control how others see you', 'truncated': False, 'display_text_range': [0, 245], 'entities': {'hashtags': [{'text': 'narcissism', 'indices': [57, 68]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 17, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1405838181375823874/vZbR8-a-_normal.jpg,https://pbs.twimg.com/profile_images/1405838181375823874/vZbR8-a-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1392864839077441536/1621250071
1471039057199345665,1471039057199345664,🖤Abuse has no gender🖤,abusehasnogende,,Just a defender of anyone abused apart from liars !!!! I also stand with Ukraine,,{'description': {'urls': []}},False,707,971,1,2021-12-15 09:39:17+00:00,5484,,,False,False,2424,,"{'created_at': 'Fri Mar 18 22:18:04 +0000 2022', 'id': 1504945256122535936, 'id_str': '1504945256122535936', 'full_text': '@TrueRealmlord 😉', 'truncated': False, 'display_text_range': [15, 16], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TrueRealmlord', 'name': 'Tisme 🏴\u200d☠️ Wald-Mignon 🏴\u200d☠️ Lethrykaus', 'id': 3932484141, 'id_str': '3932484141', 'indices': [0, 14]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504933734952288256, 'in_reply_to_status_id_str': '1504933734952288256', 'in_reply_to_user_id': 3932484141, 'in_reply_to_user_id_str': '3932484141', 'in_reply_to_screen_name': 'TrueRealmlord', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1500210175923433475/W736QcVp_normal.jpg,https://pbs.twimg.com/profile_images/1500210175923433475/W736QcVp_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1471039057199345665/1644755446
1309904952270127104,1309904952270127104,Me@me.com 🏴‍☠️🇬🇧🇪🇺,me_medotcom,,Just me 🤗 Johnny Depp fan 🥰 Liverpool fan ⚽️ Not-a-Tory fan 🤬 Apparently Obsessive about Truth and Justice 🤷‍♀️,,{'description': {'urls': []}},False,828,819,6,2020-09-26 17:17:47+00:00,29724,,,False,False,9602,,"{'created_at': 'Fri Mar 18 22:32:38 +0000 2022', 'id': 1504948922833416196, 'id_str': '1504948922833416196', 'full_text': '@nonunnun @davis_mistica @Beatrix32021692 @FleetStSweeney You can clearly see that her hair is badly bruised in this picture…', 'truncated': False, 'display_text_range': [58, 125], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nonunnun', 'name': 'Mea Mara 🇩🇪 🏴\u200d☠️#KeepJohnnyDeppAfloat', 'id': 717763291477581824, 'id_str': '717763291477581824', 'indices': [0, 9]}, {'screen_name': 'davis_mistica', 'name': 'Mistica Davis 🇺🇸🏴\u200d☠️', 'id': 1328832723721576448, 'id_str': '1328832723721576448', 'indices': [10, 24]}, {'screen_name': 'Beatrix32021692', 'name': 'Beatrix Kiddo ☠️💜', 'id': 1289511102305492994, 'id_str': '1289511102305492994', 'indices': [25, 41]}, {'screen_name': 'FleetStSweeney', 'name': 'Demon Barber ♀', 'id': 1397026043756613634, 'id_str': '1397026043756613634', 'indices': [42, 57]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504504758123601920, 'in_reply_to_status_id_str': '1504504758123601920', 'in_reply_to_user_id': 717763291477581824, 'in_reply_to_user_id_str': '717763291477581824', 'in_reply_to_screen_name': 'nonunnun', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504412613836517378/xPYijFPv_normal.jpg,https://pbs.twimg.com/profile_images/1504412613836517378/xPYijFPv_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1309904952270127104/1604867612
1307820125815484416,1307820125815484416,Julie W.,JulieWi01978654,,I joined to see #JusticeForJohnnyDepp. I trust that the truth always comes out. Tweets are my own.,,{'description': {'urls': []}},False,282,333,3,2020-09-20 23:13:25+00:00,60990,,,False,False,23535,,"{'created_at': 'Sat Mar 19 01:55:39 +0000 2022', 'id': 1505000014338269192, 'id_str': '1505000014338269192', 'full_text': '@joannhe69142860 @bevjoy2020 Of course.  Ben Chew and Kathleen Zellner.', 'truncated': False, 'display_text_range': [29, 71], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [0, 16]}, {'screen_name': 'bevjoy2020', 'name': 'bevjoy✌️☮️🕊🌏🌱', 'id': 1197353401362698240, 'id_str': '1197353401362698240', 'indices': [17, 28]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504953697935187973, 'in_reply_to_status_id_str': '1504953697935187973', 'in_reply_to_user_id': 1296588200203304960, 'in_reply_to_user_id_str': '1296588200203304960', 'in_reply_to_screen_name': 'joannhe69142860', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502905995973910530/iLwAoGsB_normal.jpg,https://pbs.twimg.com/profile_images/1502905995973910530/iLwAoGsB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
1453400521,1453400521,Gwyneth Montenegro,ThisIsGwyneth,Tasmania AU & Los Angeles US,Author of Honey I Sacked The Boss | Life Reinvention Specialist | Mentor in Business & Entrepreneurial Excellence | I have a passion for rescuing sex slaves,,{'description': {'urls': []}},False,89897,45959,273,2013-05-24 06:23:00+00:00,65545,,,False,True,38161,,"{'created_at': 'Sat Mar 19 01:18:52 +0000 2022', 'id': 1504990755265277952, 'id_str': '1504990755265277952', 'full_text': '@Randall1921 @WazzaFromSyd @bill_dobell @Lisa_Wilkinson I certainly remember when it at least tried to be that way.', 'truncated': False, 'display_text_range': [56, 115], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Randall1921', 'name': 'StephenReiffer', 'id': 503979566, 'id_str': '503979566', 'indices': [0, 12]}, {'screen_name': 'WazzaFromSyd', 'name': 'Wazza from Syd', 'id': 1449651031961341958, 'id_str': '1449651031961341958', 'indices': [13, 26]}, {'screen_name': 'bill_dobell', 'name': 'Bill 🍞 living on Aussie Land', 'id': 386265621, 'id_str': '386265621', 'indices': [27, 39]}, {'screen_name': 'Lisa_Wilkinson', 'name': 'Lisa Wilkinson', 'id': 205242337, 'id_str': '205242337', 'indices': [40, 55]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504973222403473412, 'in_reply_to_status_id_str': '1504973222403473412', 'in_reply_to_user_id': 503979566, 'in_reply_to_user_id_str': '503979566', 'in_reply_to_screen_name': 'Randall1921', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1501322822374727681/VqCi4nfM_normal.jpg,https://pbs.twimg.com/profile_images/1501322822374727681/VqCi4nfM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1453400521/1498773658
987240830351151104,987240830351151104,Princess Consuela Bananahammock,PrinConsuella_,Berlin,"Carioca in Berlin 🇧🇷 🇩🇪 
The living embodiment of shower thoughts 😑
#TruthWins",,{'description': {'urls': []}},False,1271,581,9,2018-04-20 08:05:30+00:00,95304,,,False,False,43741,,"{'created_at': 'Fri Mar 18 19:24:58 +0000 2022', 'id': 1504901694001491969, 'id_str': '1504901694001491969', 'full_text': '❤️ https://t.co/vD47rQOKcG', 'truncated': False, 'display_text_range': [0, 2], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vD47rQOKcG', 'expanded_url': 'https://twitter.com/MetalHammer/status/1504791192889970689', 'display_url': 'twitter.com/MetalHammer/st…', 'indices': [3, 26]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504791192889970689, 'quoted_status_id_str': '1504791192889970689', 'quoted_status_permalink': {'url': 'https://t.co/vD47rQOKcG', 'expanded': 'https://twitter.com/MetalHammer/status/1504791192889970689', 'display': 'twitter.com/MetalHammer/st…'}, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1503038618918653954/SZJIMu_6_normal.jpg,https://pbs.twimg.com/profile_images/1503038618918653954/SZJIMu_6_normal.jpg,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/987240830351151104/1638467761
1363630915298148353,1363630915298148352,LL,la77465262,"Gonzales,La","I feel that Johnny Depp deserves justice because he has been treated unjustly!
I will block anyone posting threatening or violent tweets!",,{'description': {'urls': []}},False,578,595,0,2021-02-21 23:25:30+00:00,141602,,,False,False,119213,,"{'created_at': 'Sat Mar 19 02:06:20 +0000 2022', 'id': 1505002702404734976, 'id_str': '1505002702404734976', 'full_text': '#JusticeForMinamata https://t.co/QvT1Hk9WGU', 'truncated': False, 'display_text_range': [0, 19], 'entities': {'hashtags': [{'text': 'JusticeForMinamata', 'indices': [0, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QvT1Hk9WGU', 'expanded_url': 'https://twitter.com/roaringrapids22/status/1504470254814056455', 'display_url': 'twitter.com/roaringrapids2…', 'indices': [20, 43]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504470254814056455, 'quoted_status_id_str': '1504470254814056455', 'quoted_status_permalink': {'url': 'https://t.co/QvT1Hk9WGU', 'expanded': 'https://twitter.com/roaringrapids22/status/1504470254814056455', 'display': 'twitter.com/roaringrapids2…'}, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1377657792933269508/KGlpnmd6_normal.jpg,https://pbs.twimg.com/profile_images/1377657792933269508/KGlpnmd6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1363630915298148353/1617294414
