id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,profile_banner_url
752493787977551877,752493787977551872,Helene Efraimsen,heleneefraimsen,,"April 11, 2022

#JusticeForJohnnyDepp",,{'description': {'urls': []}},False,302,482,0,2016-07-11 13:24:34+00:00,23575,,,True,False,28717,,"{'created_at': 'Fri Mar 18 18:11:01 +0000 2022', 'id': 1504883083442626563, 'id_str': '1504883083442626563', 'full_text': ""@farrartina1212 'Died and revived' a couple of times...😅😆"", 'truncated': False, 'display_text_range': [16, 57], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'farrartina1212', 'name': 'TinaFarrar', 'id': 604646149, 'id_str': '604646149', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504882157814267908, 'in_reply_to_status_id_str': '1504882157814267908', 'in_reply_to_user_id': 604646149, 'in_reply_to_user_id_str': '604646149', 'in_reply_to_screen_name': 'farrartina1212', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1447676396621418500/7NnoZDEs_normal.jpg,https://pbs.twimg.com/profile_images/1447676396621418500/7NnoZDEs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
866250590300405760,866250590300405760,WestCoastMeshFighter WCMF🇺🇸🗽,WCmeshfighter,"Stockton, CA","Hello, my name is Michelle Hedgcoth,  Founder of westcoastmeshfighter, Stuck between Two World Living w/TVM (Transvaginal Mesh). 🏴‍☠️#MeshToo",https://t.co/OOLyqDvsJb,"{'url': {'urls': [{'url': 'https://t.co/OOLyqDvsJb', 'expanded_url': 'http://www.westcoastmeshfighter.com', 'display_url': 'westcoastmeshfighter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,866,2541,3,2017-05-21 11:13:29+00:00,27403,,,True,False,23665,,"{'created_at': 'Fri Mar 18 23:12:26 +0000 2022', 'id': 1504958940311826433, 'id_str': '1504958940311826433', 'full_text': 'RT @cookie_aunty: In all the documents amber heard submitted the funniest thing she ever did was try to convince the world that weed gave J…', 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cookie_aunty', 'name': 'Aunty Cookie Blue 👀🤯', 'id': 1444858496349097987, 'id_str': '1444858496349097987', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Mar 18 20:53:35 +0000 2022', 'id': 1504923995929559044, 'id_str': '1504923995929559044', 'full_text': 'In all the documents amber heard submitted the funniest thing she ever did was try to convince the world that weed gave Johnny Depp roid rage 😂 unbeknownst to the worldwide weed smokers I guess she thinks they are susceptible to that 😂', 'truncated': False, 'display_text_range': [0, 235], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 31, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1454584243716190208/F6ycgssa_normal.png,https://pbs.twimg.com/profile_images/1454584243716190208/F6ycgssa_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/866250590300405760/1505519452
1131199988007165954,1131199988007165952,Lorestark,lorestark4,Colombia,"Pirates of the caribbean fan, song of ice and fire, GOT, Maroon 5, Rock&Roll, Luis Miguel, Bruno Mars, Red Hot ..",,{'description': {'urls': []}},False,597,640,2,2019-05-22 14:07:48+00:00,113001,,,False,False,7667,,"{'created_at': 'Fri Mar 18 18:16:48 +0000 2022', 'id': 1504884539675586561, 'id_str': '1504884539675586561', 'full_text': 'RT @luisorlando22: No tengo toda la potencia de un youtuber, pero quisiera que me ayudaran a difundir los descuentos en un fondo privado de…', 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'luisorlando22', 'name': 'Orlando Estupiñán', 'id': 64427518, 'id_str': '64427518', 'indices': [3, 17]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Mar 17 18:58:09 +0000 2022', 'id': 1504532557030907907, 'id_str': '1504532557030907907', 'full_text': 'No tengo toda la potencia de un youtuber, pero quisiera que me ayudaran a difundir los descuentos en un fondo privado de pensiones. @petrogustavo tiene razón que le quitan al trabajador un 30%. Ahí están las cuentas. Por favor RT. Alguien que pueda mejorar esta difusión. https://t.co/F2yRM9HmLv', 'truncated': False, 'display_text_range': [0, 271], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'petrogustavo', 'name': 'Gustavo Petro', 'id': 49849732, 'id_str': '49849732', 'indices': [132, 145]}], 'urls': [], 'media': [{'id': 1504532553507782667, 'id_str': '1504532553507782667', 'indices': [272, 295], 'media_url': 'http://pbs.twimg.com/media/FOEsYtTXwAsyB1m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEsYtTXwAsyB1m.jpg', 'url': 'https://t.co/F2yRM9HmLv', 'display_url': 'pic.twitter.com/F2yRM9HmLv', 'expanded_url': 'https://twitter.com/luisorlando22/status/1504532557030907907/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1151, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 674, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504532553507782667, 'id_str': '1504532553507782667', 'indices': [272, 295], 'media_url': 'http://pbs.twimg.com/media/FOEsYtTXwAsyB1m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEsYtTXwAsyB1m.jpg', 'url': 'https://t.co/F2yRM9HmLv', 'display_url': 'pic.twitter.com/F2yRM9HmLv', 'expanded_url': 'https://twitter.com/luisorlando22/status/1504532557030907907/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1151, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 674, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 11290, 'favorite_count': 18083, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}, 'is_quote_status': False, 'retweet_count': 11290, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'es'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1500997470150705153/m9tR3ywC_normal.jpg,https://pbs.twimg.com/profile_images/1500997470150705153/m9tR3ywC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1131199988007165954/1610853552
1325362813217464320,1325362813217464320,Alejandra 🏴‍☠️☠️🦙,Alejandraadepp,,#justiceforjohnnydepp 💜,,{'description': {'urls': []}},False,180,169,0,2020-11-08 09:02:41+00:00,10657,,,False,False,3500,,"{'created_at': 'Fri Mar 18 15:41:36 +0000 2022', 'id': 1504845482627055652, 'id_str': '1504845482627055652', 'full_text': '#AquamanAndTheLostKingdom #JusticeForJohnnyDeepVirginia2022 #JusticeForJohnnyDeep #FantasticBeastsTheSecretsOfDumbledore #FantasticBeasts3 https://t.co/TfAOjOHTmQ', 'truncated': False, 'display_text_range': [0, 138], 'entities': {'hashtags': [{'text': 'AquamanAndTheLostKingdom', 'indices': [0, 25]}, {'text': 'JusticeForJohnnyDeepVirginia2022', 'indices': [26, 59]}, {'text': 'JusticeForJohnnyDeep', 'indices': [60, 81]}, {'text': 'FantasticBeastsTheSecretsOfDumbledore', 'indices': [82, 120]}, {'text': 'FantasticBeasts3', 'indices': [121, 138]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TfAOjOHTmQ', 'expanded_url': 'https://twitter.com/Alan1For/status/1504547692671913991', 'display_url': 'twitter.com/Alan1For/statu…', 'indices': [139, 162]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504547692671913991, 'quoted_status_id_str': '1504547692671913991', 'quoted_status_permalink': {'url': 'https://t.co/TfAOjOHTmQ', 'expanded': 'https://twitter.com/Alan1For/status/1504547692671913991', 'display': 'twitter.com/Alan1For/statu…'}, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1379861503684308997/MBfBfWRX_normal.jpg,https://pbs.twimg.com/profile_images/1379861503684308997/MBfBfWRX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1325362813217464320/1634546533
1457148813257449473,1457148813257449472,TJ Hilton 💜🤟💜🇺🇦,HTinajane,"Brighton, England","A bonkers misfit 😜 #IStandWithJohnnyDepp & have done for 30yrs,My backup acct after my acct of 10yrs was permanently suspended #NEVERFEARTRUTH 🐰🥕🐰🥕",,{'description': {'urls': []}},False,211,249,0,2021-11-07 00:52:51+00:00,14908,,,False,False,4585,,"{'created_at': 'Fri Mar 18 21:35:25 +0000 2022', 'id': 1504934525868064770, 'id_str': '1504934525868064770', 'full_text': 'How we all still miss Jerry 💜🤟💜 https://t.co/mLpyrjN0S9', 'truncated': False, 'display_text_range': [0, 31], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mLpyrjN0S9', 'expanded_url': 'https://twitter.com/Savvy_CapJackie/status/1504832056517345293', 'display_url': 'twitter.com/Savvy_CapJacki…', 'indices': [32, 55]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504832056517345293, 'quoted_status_id_str': '1504832056517345293', 'quoted_status_permalink': {'url': 'https://t.co/mLpyrjN0S9', 'expanded': 'https://twitter.com/Savvy_CapJackie/status/1504832056517345293', 'display': 'twitter.com/Savvy_CapJacki…'}, 'retweet_count': 1, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504850817899192325/OeH6tFDm_normal.jpg,https://pbs.twimg.com/profile_images/1504850817899192325/OeH6tFDm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1457148813257449473/1647608881
1498771932136701953,1498771932136701952,💜Johnny Depp is innocent💜,innocent_depp,,"SHE / HER. 31 years old.

LooneyLo has tried to silence me. Won't happen hunny. 
😊✌️

#johnnydeppisinnocent #AmberHeardIsAnAbuser #justiceforjohnnydepp",,{'description': {'urls': []}},False,175,504,0,2022-03-01 21:27:39+00:00,1839,,,False,False,432,,"{'created_at': 'Fri Mar 18 22:59:02 +0000 2022', 'id': 1504955564865974272, 'id_str': '1504955564865974272', 'full_text': '@ls_fitz Creeped her a bit before blocking... she seems special to say it nicely. Oh wow. 🤣\n\nAlso a good portion of her followers I have blocked. So she is easily getting blocked too.', 'truncated': False, 'display_text_range': [9, 183], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ls_fitz', 'name': 'Zelda Fitz', 'id': 1461750659137609739, 'id_str': '1461750659137609739', 'indices': [0, 8]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504908142278332417, 'in_reply_to_status_id_str': '1504908142278332417', 'in_reply_to_user_id': 1461750659137609739, 'in_reply_to_user_id_str': '1461750659137609739', 'in_reply_to_screen_name': 'ls_fitz', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502799070338772998/hhzJahDB_normal.jpg,https://pbs.twimg.com/profile_images/1502799070338772998/hhzJahDB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1498771932136701953/1646170627
1320409191069069318,1320409191069069312,Kirstynashlee,Kirstynashlee1,"Santa Barbara, CA",I’ll probably never tweet 🤷🏻‍♀️,,{'description': {'urls': []}},False,245,347,0,2020-10-25 16:57:49+00:00,61915,,,True,False,661,,"{'created_at': 'Fri Mar 18 17:57:21 +0000 2022', 'id': 1504879645040144387, 'id_str': '1504879645040144387', 'full_text': '@Napolitano74 @VincentLaGuard3 I would also like to know. I really believe she made that up because she wanted money.', 'truncated': False, 'display_text_range': [31, 117], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Napolitano74', 'name': 'Christina Hoel', 'id': 300531317, 'id_str': '300531317', 'indices': [0, 13]}, {'screen_name': 'VincentLaGuard3', 'name': 'Vincent LaGuardia Gambini', 'id': 1390844652350279681, 'id_str': '1390844652350279681', 'indices': [14, 30]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504859194306007041, 'in_reply_to_status_id_str': '1504859194306007041', 'in_reply_to_user_id': 300531317, 'in_reply_to_user_id_str': '300531317', 'in_reply_to_screen_name': 'Napolitano74', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1444503042817024003/etfEp6Pw_normal.jpg,https://pbs.twimg.com/profile_images/1444503042817024003/etfEp6Pw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1320409191069069318/1633231338
1424049822991097858,1424049822991097856,Boycott Aquaman And The Lost Kingdom,boycottaquaman2,The world,"The film industry is inexplicably protecting a repeated abuser. Here's the evidence.  A petition didn't work, but maybe a boycott will #boycottaquaman2",,{'description': {'urls': []}},False,555,153,0,2021-08-07 16:48:43+00:00,11794,,,False,False,2034,,"{'created_at': 'Fri Mar 18 14:08:05 +0000 2022', 'id': 1504821949490466819, 'id_str': '1504821949490466819', 'full_text': '@minxyleminx @ZellnerLaw', 'truncated': False, 'display_text_range': [13, 24], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'minxyleminx', 'name': 'VashtiV...mainlines avocados...sings like a cat', 'id': 266578386, 'id_str': '266578386', 'indices': [0, 12]}, {'screen_name': 'ZellnerLaw', 'name': 'Kathleen Zellner', 'id': 347320239, 'id_str': '347320239', 'indices': [13, 24]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504785203943911509, 'in_reply_to_status_id_str': '1504785203943911509', 'in_reply_to_user_id': 266578386, 'in_reply_to_user_id_str': '266578386', 'in_reply_to_screen_name': 'minxyleminx', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1424053443271008262/eSx5Z1nx_normal.jpg,https://pbs.twimg.com/profile_images/1424053443271008262/eSx5Z1nx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1424049822991097858/1628357013
1307820125815484416,1307820125815484416,Julie W.,JulieWi01978654,,I joined to see #JusticeForJohnnyDepp. I trust that the truth always comes out. Tweets are my own.,,{'description': {'urls': []}},False,282,333,3,2020-09-20 23:13:25+00:00,60940,,,False,False,23524,,"{'created_at': 'Fri Mar 18 23:29:50 +0000 2022', 'id': 1504963319035305995, 'id_str': '1504963319035305995', 'full_text': '@GellertDepp @twistandshout77 Walking stupid.  Seriously.', 'truncated': False, 'display_text_range': [30, 57], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GellertDepp', 'name': '🌟🏴\u200d☠️', 'id': 775355256410701824, 'id_str': '775355256410701824', 'indices': [0, 12]}, {'screen_name': 'twistandshout77', 'name': 'Em 🏴\u200d☠️🌙 🖤 ✨ · . * · .', 'id': 1286399494175838209, 'id_str': '1286399494175838209', 'indices': [13, 29]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504962690011312131, 'in_reply_to_status_id_str': '1504962690011312131', 'in_reply_to_user_id': 775355256410701824, 'in_reply_to_user_id_str': '775355256410701824', 'in_reply_to_screen_name': 'GellertDepp', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502905995973910530/iLwAoGsB_normal.jpg,https://pbs.twimg.com/profile_images/1502905995973910530/iLwAoGsB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
1063822984916295685,1063822984916295680,eHacker,EnterHacker,"Tokyo-to, Japan","Pop culture, entertainment, Depp V Heard, and 15k+ Subscriber YouTube Channel | Always straightforward. 🇯🇵🇺🇸",https://t.co/AhFuDlmm7r,"{'url': {'urls': [{'url': 'https://t.co/AhFuDlmm7r', 'expanded_url': 'https://youtu.be/RMh2Vz4rJp8', 'display_url': 'youtu.be/RMh2Vz4rJp8', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2156,260,8,2018-11-17 15:55:39+00:00,26210,,,False,False,19489,,"{'created_at': 'Fri Mar 18 23:20:23 +0000 2022', 'id': 1504960939531005953, 'id_str': '1504960939531005953', 'full_text': 'Thanks @LauraB99737382 👌@Lepplady @KahleeseeStark @JanPric56303553 @BernfriedI @SparkyX7 @di_heymer @1009REDkml @inkmage92 https://t.co/x3FB1bIJKI', 'truncated': False, 'display_text_range': [0, 122], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LauraB99737382', 'name': 'Laura B', 'id': 1444564341798354945, 'id_str': '1444564341798354945', 'indices': [7, 22]}, {'screen_name': 'Lepplady', 'name': 'Jeannie Depp', 'id': 29229904, 'id_str': '29229904', 'indices': [24, 33]}, {'screen_name': 'KahleeseeStark', 'name': 'KahleeseeStark', 'id': 1123301083009314816, 'id_str': '1123301083009314816', 'indices': [34, 49]}, {'screen_name': 'JanPric56303553', 'name': 'Jan S Price', 'id': 1281703379706810370, 'id_str': '1281703379706810370', 'indices': [50, 66]}, {'screen_name': 'BernfriedI', 'name': 'Lord Bernfredo - Race Human #WeLoveGinaCarano', 'id': 1546074127, 'id_str': '1546074127', 'indices': [67, 78]}, {'screen_name': 'SparkyX7', 'name': 'Sparky X', 'id': 1038802931913510913, 'id_str': '1038802931913510913', 'indices': [79, 88]}, {'screen_name': 'di_heymer', 'name': 'Di For Depp🌏', 'id': 762893490107711489, 'id_str': '762893490107711489', 'indices': [89, 99]}, {'screen_name': '1009REDkml', 'name': '🏴\u200d☠️Justice for Johnny Depp🏴\u200d☠️🏴\u200d☠️🏴\u200d☠️🏴\u200d☠️', 'id': 1324818982931730432, 'id_str': '1324818982931730432', 'indices': [100, 111]}, {'screen_name': 'inkmage92', 'name': 'Inkmage', 'id': 939771572, 'id_str': '939771572', 'indices': [112, 122]}], 'urls': [{'url': 'https://t.co/x3FB1bIJKI', 'expanded_url': 'https://twitter.com/laurab99737382/status/1504957491809075204', 'display_url': 'twitter.com/laurab99737382…', 'indices': [123, 146]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504957491809075204, 'quoted_status_id_str': '1504957491809075204', 'quoted_status_permalink': {'url': 'https://t.co/x3FB1bIJKI', 'expanded': 'https://twitter.com/laurab99737382/status/1504957491809075204', 'display': 'twitter.com/laurab99737382…'}, 'retweet_count': 0, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1234655861336760320/6VB0JPJ3_normal.jpg,https://pbs.twimg.com/profile_images/1234655861336760320/6VB0JPJ3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1063822984916295685/1601355945
